거래금액,거래유형,건물면적,건물주용도,건축년도,년,대지면적,법정동,시군구,용도지역,월,유형,일,지역코드,층,구분,건물m2당가격,토지m2당가격
15000,0,26.76,제2종근린생활,2005.0,2017,0.0,관철동,종로구,일반상업,11,집합,9,11110,0.0,0,560.538,inf
1050000,0,1870.98,숙박,2013.0,2017,330.6,낙원동,종로구,일반상업,11,일반,22,11110,0.0,0,561.203,3176.044
550000,0,374.33,제2종근린생활,1966.0,2017,363.6,삼청동,종로구,제1종일반주거,11,일반,3,11110,0.0,0,1469.292,1512.651
1500,0,4.0,판매,2004.0,2017,0.0,돈의동,종로구,일반상업,11,집합,6,11110,0.0,0,375.0,inf
1500,0,4.0,판매,2004.0,2017,0.0,돈의동,종로구,일반상업,11,집합,13,11110,0.0,0,375.0,inf
1500,0,3.72,판매,2004.0,2017,0.0,돈의동,종로구,일반상업,11,집합,13,11110,0.0,0,403.226,inf
4500,0,9.12,판매,2004.0,2017,0.0,돈의동,종로구,일반상업,11,집합,15,11110,0.0,0,493.421,inf
7000,0,7.8,판매,2004.0,2017,0.0,돈의동,종로구,일반상업,11,집합,23,11110,0.0,0,897.436,inf
110000,0,56.2,제2종근린생활,0.0,2017,102.5,종로3가,종로구,일반상업,11,일반,15,11110,0.0,0,1957.295,1073.171
17000,0,10.96,제1종근린생활,1984.0,2017,5.76,예지동,종로구,일반상업,11,일반,28,11110,0.0,0,1551.095,2951.389
453000,0,403.43,제1종근린생활,1963.0,2017,124.6,종로5가,종로구,일반상업,11,일반,3,11110,0.0,0,1122.871,3635.634
1300,0,4.01,판매,1984.0,2017,0.0,종로5가,종로구,일반상업,11,집합,20,11110,0.0,0,324.19,inf
1300,0,4.01,판매,1984.0,2017,0.0,종로5가,종로구,일반상업,11,집합,20,11110,0.0,0,324.19,inf
80000,0,86.15,판매,0.0,2017,0.0,종로6가,종로구,일반상업,11,집합,21,11110,0.0,0,928.613,inf
65000,0,70.81,제2종근린생활,1999.0,2017,0.0,명륜2가,종로구,제3종일반주거,11,집합,27,11110,1.0,0,917.949,inf
174900,0,247.66,제2종근린생활,1963.0,2017,118.3,창신동,종로구,일반상업,11,일반,6,11110,0.0,0,706.21,1478.445
12600,0,35.67,교육연구,1997.0,2017,0.0,창신동,종로구,일반상업,11,집합,7,11110,0.0,0,353.238,inf
1850,0,9.45,제2종근린생활,1993.0,2017,0.0,창신동,종로구,제3종일반주거,11,집합,8,11110,0.0,0,195.767,inf
1800,0,9.45,제2종근린생활,1993.0,2017,0.0,창신동,종로구,제3종일반주거,11,집합,8,11110,0.0,0,190.476,inf
14000,0,40.45,업무,1997.0,2017,0.0,창신동,종로구,일반상업,11,집합,10,11110,0.0,0,346.106,inf
81000,0,74.28,제2종근린생활,1959.0,2017,99.2,숭인동,종로구,일반상업,11,일반,8,11110,0.0,0,1090.468,816.532
28500,0,69.3,판매,1979.0,2017,0.0,숭인동,종로구,일반상업,11,집합,8,11110,2.0,0,411.255,inf
220000,0,76.47,제2종근린생활,1959.0,2017,151.4,숭인동,종로구,일반상업,11,일반,27,11110,0.0,0,2876.945,1453.104
78000,0,108.69,제2종근린생활,1974.0,2018,76.0,누하동,종로구,제2종일반주거,1,일반,12,11110,0.0,0,717.637,1026.316
38000,0,40.07,숙박,2005.0,2018,0.0,수송동,종로구,일반상업,1,집합,6,11110,8.0,0,948.34,inf
41000,0,39.67,숙박,2005.0,2018,0.0,수송동,종로구,일반상업,1,집합,8,11110,14.0,0,1033.527,inf
30000,0,29.31,숙박,2005.0,2018,0.0,수송동,종로구,일반상업,1,집합,30,11110,9.0,0,1023.541,inf
36000,0,34.84,제1종근린생활,2007.0,2018,0.0,종로1가,종로구,일반상업,1,집합,8,11110,0.0,0,1033.295,inf
17000,0,17.42,판매,2007.0,2018,0.0,종로1가,종로구,일반상업,1,집합,8,11110,0.0,0,975.89,inf
68500,0,40.66,제2종근린생활,0.0,2018,82.6,관훈동,종로구,일반상업,1,일반,11,11110,0.0,0,1684.702,829.298
454500,0,724.19,숙박,1983.0,2018,363.6,관훈동,종로구,일반상업,1,일반,15,11110,0.0,0,627.598,1250.0
1500,0,3.75,판매,2004.0,2018,0.0,돈의동,종로구,일반상업,1,집합,29,11110,0.0,0,400.0,inf
2100,0,10.55,제1종근린생활,1967.0,2018,0.0,장사동,종로구,일반상업,1,집합,5,11110,0.0,0,199.052,inf
5800,0,28.91,제1종근린생활,1967.0,2018,0.0,장사동,종로구,일반상업,1,집합,5,11110,0.0,0,200.623,inf
3200,0,28.91,제1종근린생활,1967.0,2018,0.0,장사동,종로구,일반상업,1,집합,5,11110,0.0,0,110.688,inf
5900,0,29.36,제1종근린생활,1967.0,2018,0.0,장사동,종로구,일반상업,1,집합,5,11110,0.0,0,200.954,inf
378000,0,644.7,제2종근린생활,1968.0,2018,91.2,관수동,종로구,일반상업,1,일반,9,11110,0.0,0,586.319,4144.737
560000,0,70.72,기타,1961.0,2018,142.2,종로3가,종로구,일반상업,1,일반,2,11110,0.0,0,7918.552,3938.115
70000,0,157.53,제2종근린생활,2006.0,2018,0.0,인의동,종로구,일반상업,1,집합,23,11110,0.0,0,444.36,inf
30000,0,42.89,판매,2006.0,2018,0.0,인의동,종로구,일반상업,1,집합,26,11110,0.0,0,699.464,inf
30000,0,42.89,판매,2006.0,2018,0.0,인의동,종로구,일반상업,1,집합,26,11110,0.0,0,699.464,inf
30000,0,43.34,판매,2006.0,2018,0.0,인의동,종로구,일반상업,1,집합,26,11110,0.0,0,692.201,inf
14000,0,9.92,제2종근린생활,1967.0,2018,0.0,종로4가,종로구,일반상업,1,집합,22,11110,0.0,0,1411.29,inf
179000,0,251.95,숙박,1982.0,2018,151.1,종로6가,종로구,일반상업,1,일반,11,11110,0.0,0,710.458,1184.646
52000,0,7.77,판매,0.0,2018,0.0,종로6가,종로구,일반상업,1,집합,15,11110,10.0,0,6692.407,inf
26000,0,3.64,판매,0.0,2018,0.0,종로6가,종로구,일반상업,1,집합,15,11110,10.0,0,7142.857,inf
52000,0,7.77,판매,0.0,2018,0.0,종로6가,종로구,일반상업,1,집합,15,11110,10.0,0,6692.407,inf
10000,0,34.56,제1종근린생활,1994.0,2018,0.0,동숭동,종로구,제1종일반주거,1,집합,9,11110,0.0,0,289.352,inf
4955000,0,7274.9,기타,1989.0,2018,2344.9,동숭동,종로구,제3종일반주거,1,일반,9,11110,0.0,0,681.109,2113.097
145000,0,180.52,제2종근린생활,1967.0,2018,87.4,혜화동,종로구,일반상업,1,일반,10,11110,0.0,0,803.235,1659.039
15000,0,14.98,제2종근린생활,1961.0,2018,0.0,명륜3가,종로구,제2종일반주거,1,집합,23,11110,0.0,0,1001.335,inf
17400,0,35.67,교육연구,1997.0,2018,0.0,창신동,종로구,일반상업,1,집합,4,11110,0.0,0,487.805,inf
19250,0,60.76,업무,1997.0,2018,0.0,창신동,종로구,일반상업,1,집합,24,11110,0.0,0,316.82,inf
674927,0,2148.19,교육연구,1970.0,2018,1106.0,구기동,종로구,제2종일반주거,1,일반,18,11110,0.0,0,314.184,610.241
674927,0,2148.19,교육연구,1970.0,2018,1106.0,구기동,종로구,제2종일반주거,1,일반,18,11110,0.0,0,314.184,610.241
1225000,0,2010.98,제2종근린생활,2001.0,2018,816.6,효자동,종로구,제2종일반주거,2,일반,22,11110,0.0,0,609.156,1500.122
97500,0,51.8,제2종근린생활,0.0,2018,68.7,누하동,종로구,제2종일반주거,2,일반,27,11110,0.0,0,1882.239,1419.214
5450,0,8.63,제2종근린생활,2004.0,2018,0.0,내수동,종로구,준주거,2,집합,9,11110,0.0,0,631.518,inf
6950,0,11.13,제2종근린생활,2004.0,2018,0.0,내수동,종로구,준주거,2,집합,9,11110,0.0,0,624.438,inf
11000,0,9.6,제2종근린생활,2004.0,2018,0.0,내수동,종로구,준주거,2,집합,9,11110,0.0,0,1145.833,inf
6500,0,9.5,제2종근린생활,2004.0,2018,0.0,내수동,종로구,준주거,2,집합,9,11110,0.0,0,684.211,inf
8500,0,13.11,제2종근린생활,2004.0,2018,0.0,내수동,종로구,준주거,2,집합,9,11110,0.0,0,648.36,inf
6400,0,9.6,제2종근린생활,2004.0,2018,0.0,내수동,종로구,준주거,2,집합,9,11110,0.0,0,666.667,inf
6400,0,9.6,제2종근린생활,2004.0,2018,0.0,내수동,종로구,준주거,2,집합,9,11110,0.0,0,666.667,inf
6500,0,9.5,제2종근린생활,2004.0,2018,0.0,내수동,종로구,준주거,2,집합,9,11110,0.0,0,684.211,inf
12000,0,9.5,제2종근린생활,2004.0,2018,0.0,내수동,종로구,준주거,2,집합,9,11110,0.0,0,1263.158,inf
5850,0,9.3,제2종근린생활,2004.0,2018,0.0,내수동,종로구,준주거,2,집합,9,11110,0.0,0,629.032,inf
3700,0,5.94,제2종근린생활,2004.0,2018,0.0,내수동,종로구,준주거,2,집합,9,11110,0.0,0,622.896,inf
8500,0,13.11,제2종근린생활,2004.0,2018,0.0,내수동,종로구,준주거,2,집합,9,11110,0.0,0,648.36,inf
5900,0,9.86,제2종근린생활,2004.0,2018,0.0,내수동,종로구,준주거,2,집합,9,11110,0.0,0,598.377,inf
22700,0,40.05,제2종근린생활,2004.0,2018,0.0,수송동,종로구,일반상업,2,집합,5,11110,0.0,0,566.792,inf
37990,0,41.19,판매,2004.0,2018,0.0,수송동,종로구,일반상업,2,집합,19,11110,2.0,0,922.311,inf
71320000,0,83899.3,업무,2012.0,2018,6720.1,중학동,종로구,일반상업,2,일반,5,11110,0.0,0,850.067,10612.937
82000,0,48.42,제1종근린생활,2007.0,2018,0.0,종로1가,종로구,일반상업,2,집합,6,11110,0.0,0,1693.515,inf
80000,0,22.33,제1종근린생활,2008.0,2018,0.0,견지동,종로구,일반상업,2,집합,23,11110,1.0,0,3582.624,inf
280000,0,744.81,숙박,2000.0,2018,218.6,와룡동,종로구,일반상업,2,일반,7,11110,0.0,0,375.935,1280.878
100000,0,40.17,제2종근린생활,0.0,2018,66.1,익선동,종로구,일반상업,2,일반,21,11110,0.0,0,2489.42,1512.859
176000,0,82.64,제2종근린생활,0.0,2018,143.4,낙원동,종로구,일반상업,2,일반,20,11110,0.0,0,2129.719,1227.336
285000,0,43.31,제2종근린생활,1949.0,2018,86.6,가회동,종로구,제1종일반주거,2,일반,28,11110,0.0,0,6580.466,3290.993
82000,0,25.11,제2종근린생활,0.0,2018,56.2,재동,종로구,제1종일반주거,2,일반,7,11110,0.0,0,3265.631,1459.075
287000,0,333.7,제2종근린생활,2008.0,2018,100.6,묘동,종로구,일반상업,2,일반,1,11110,0.0,0,860.054,2852.883
38000,0,76.83,업무,1967.0,2018,0.0,장사동,종로구,일반상업,2,집합,7,11110,8.0,0,494.598,inf
190000,0,73.26,제1종근린생활,0.0,2018,82.6,장사동,종로구,일반상업,2,일반,8,11110,0.0,0,2593.503,2300.242
40000,0,19.83,제2종근린생활,1955.0,2018,16.35,장사동,종로구,일반상업,2,일반,21,11110,0.0,0,2017.146,2446.483
83000,0,116.49,제1종근린생활,1930.0,2018,0.0,원남동,종로구,일반상업,2,집합,10,11110,0.0,0,712.508,inf
485000,0,512.53,제1종근린생활,1963.0,2018,129.3,종로4가,종로구,일반상업,2,일반,9,11110,0.0,0,946.286,3750.967
95240,0,50.02,기타,0.0,2018,79.3,효제동,종로구,일반상업,2,일반,13,11110,0.0,0,1904.038,1201.009
103000,0,50.02,기타,0.0,2018,79.3,효제동,종로구,일반상업,2,일반,13,11110,0.0,0,2059.176,1298.865
145000,0,295.53,제2종근린생활,1976.0,2018,81.7,종로5가,종로구,일반상업,2,일반,8,11110,0.0,0,490.644,1774.786
61000,0,29.75,제1종근린생활,1954.0,2018,56.2,종로5가,종로구,일반상업,2,일반,24,11110,0.0,0,2050.42,1085.409
310000,0,340.6,제1종근린생활,1971.0,2018,66.2,종로5가,종로구,일반상업,2,일반,28,11110,0.0,0,910.159,4682.779
50000,0,8.17,판매,1973.0,2018,0.0,종로6가,종로구,일반상업,2,집합,7,11110,0.0,0,6119.951,inf
36000,0,8.17,판매,1973.0,2018,0.0,종로6가,종로구,일반상업,2,집합,13,11110,0.0,0,4406.365,inf
45000,0,10.45,판매,1973.0,2018,0.0,종로6가,종로구,일반상업,2,집합,28,11110,0.0,0,4306.22,inf
86200,0,203.23,제2종근린생활,1998.0,2018,62.0,연건동,종로구,제2종일반주거,2,일반,26,11110,0.0,0,424.15,1390.323
36500,0,17.19,판매,0.0,2018,30.4,충신동,종로구,일반상업,2,일반,19,11110,0.0,0,2123.328,1200.658
36500,0,17.19,판매,0.0,2018,30.4,충신동,종로구,일반상업,2,일반,19,11110,0.0,0,2123.328,1200.658
345000,0,497.4,제1종근린생활,1988.0,2018,178.5,동숭동,종로구,제2종일반주거,2,일반,26,11110,0.0,0,693.607,1932.773
117600,0,106.16,제2종근린생활,1960.0,2018,86.3,창신동,종로구,제2종일반주거,2,일반,5,11110,0.0,0,1107.762,1362.688
78400,0,49.06,제1종근린생활,0.0,2018,92.6,창신동,종로구,제2종일반주거,2,일반,5,11110,0.0,0,1598.043,846.652
18000,0,8.41,판매,1997.0,2018,0.0,창신동,종로구,일반상업,2,집합,5,11110,0.0,0,2140.309,inf
14000,0,8.41,판매,1997.0,2018,0.0,창신동,종로구,일반상업,2,집합,21,11110,0.0,0,1664.685,inf
66000,0,221.2,제2종근린생활,1935.0,2018,119.0,창신동,종로구,제2종일반주거,2,일반,27,11110,0.0,0,298.373,554.622
288500,0,522.21,판매,1968.0,2018,205.95,창신동,종로구,일반상업,2,일반,28,11110,0.0,0,552.46,1400.825
288500,0,522.21,판매,1968.0,2018,205.95,창신동,종로구,일반상업,2,일반,28,11110,0.0,0,552.46,1400.825
340000,0,237.68,제2종근린생활,0.0,2018,183.8,교남동,종로구,일반상업,2,일반,7,11110,0.0,0,1430.495,1849.837
42100,0,81.38,제2종근린생활,2003.0,2018,0.0,부암동,종로구,제2종일반주거,2,집합,23,11110,0.0,0,517.326,inf
47900,0,92.95,제2종근린생활,2003.0,2018,0.0,부암동,종로구,제2종일반주거,2,집합,23,11110,2.0,0,515.331,inf
90000,0,234.57,제1종근린생활,1981.0,2018,188.0,홍지동,종로구,개발제한구역,2,일반,5,11110,0.0,0,383.681,478.723
155000,0,296.59,제2종근린생활,1997.0,2018,142.1,청운동,종로구,제2종일반주거,3,일반,19,11110,0.0,0,522.607,1090.781
165000,0,195.12,제2종근린생활,2014.0,2018,138.8,옥인동,종로구,제2종일반주거,3,일반,17,11110,0.0,0,845.633,1188.761
264686,0,150.55,제2종근린생활,0.0,2018,269.7,옥인동,종로구,제2종일반주거,3,일반,21,11110,0.0,0,1758.127,981.409
10000,0,20.18,제2종근린생활,2004.0,2018,0.0,내수동,종로구,준주거,3,집합,28,11110,0.0,0,495.54,inf
367000,0,101.75,제2종근린생활,1954.0,2018,121.5,신문로1가,종로구,일반상업,3,일반,30,11110,0.0,0,3606.88,3020.576
713401,0,317.56,제2종근린생활,1971.0,2018,636.4,신문로2가,종로구,제1종일반주거,3,일반,20,11110,0.0,0,2246.508,1120.995
713401,0,317.56,제2종근린생활,1971.0,2018,636.4,신문로2가,종로구,제1종일반주거,3,일반,30,11110,0.0,0,2246.508,1120.995
39500,0,39.67,숙박,2005.0,2018,0.0,수송동,종로구,일반상업,3,집합,5,11110,6.0,0,995.715,inf
39000,0,39.67,숙박,2005.0,2018,0.0,수송동,종로구,일반상업,3,집합,13,11110,12.0,0,983.111,inf
39000,0,39.67,숙박,2005.0,2018,0.0,수송동,종로구,일반상업,3,집합,13,11110,12.0,0,983.111,inf
67000,0,100.38,교육연구,2008.0,2018,0.0,견지동,종로구,일반상업,3,집합,23,11110,4.0,0,667.464,inf
19600,0,32.4,교육연구,2008.0,2018,0.0,견지동,종로구,일반상업,3,집합,28,11110,3.0,0,604.938,inf
4631,0,5.75,기타,1992.0,2018,0.0,인사동,종로구,일반상업,3,집합,13,11110,0.0,0,805.391,inf
6500,0,10.58,기타,1992.0,2018,0.0,인사동,종로구,일반상업,3,집합,16,11110,2.0,0,614.367,inf
547487,0,575.84,제1종근린생활,1981.0,2018,338.8,삼청동,종로구,제1종일반주거,3,일반,23,11110,0.0,0,950.762,1615.959
352000,0,279.0,판매,1994.0,2018,134.9,사간동,종로구,제1종일반주거,3,일반,27,11110,0.0,0,1261.649,2609.34
2000,0,3.98,판매,2004.0,2018,0.0,돈의동,종로구,일반상업,3,집합,23,11110,0.0,0,502.513,inf
2000,0,4.01,판매,2004.0,2018,0.0,돈의동,종로구,일반상업,3,집합,23,11110,0.0,0,498.753,inf
2000,0,3.97,판매,2004.0,2018,0.0,돈의동,종로구,일반상업,3,집합,23,11110,0.0,0,503.778,inf
145000,0,223.14,제1종근린생활,0.0,2018,87.6,예지동,종로구,일반상업,3,일반,10,11110,0.0,0,649.816,1655.251
162000,0,53.98,제1종근린생활,2015.0,2018,0.0,연지동,종로구,일반상업,3,집합,23,11110,1.0,0,3001.112,inf
190000,0,328.47,제1종근린생활,0.0,2018,132.2,효제동,종로구,일반상업,3,일반,16,11110,0.0,0,578.439,1437.216
900,0,3.93,제2종근린생활,1984.0,2018,0.0,종로5가,종로구,일반상업,3,집합,9,11110,0.0,0,229.008,inf
1000,0,4.02,판매,1984.0,2018,0.0,종로5가,종로구,일반상업,3,집합,19,11110,0.0,0,248.756,inf
22000,0,10.12,판매,0.0,2018,0.0,종로6가,종로구,일반상업,3,집합,7,11110,0.0,0,2173.913,inf
54800,0,31.21,제1종근린생활,0.0,2018,18.52,종로6가,종로구,일반상업,3,일반,19,11110,0.0,0,1755.847,2958.963
85000,0,216.7,제1종근린생활,1993.0,2018,86.1,연건동,종로구,제2종일반주거,3,일반,30,11110,0.0,0,392.247,987.224
100000,0,72.73,제2종근린생활,0.0,2018,146.8,혜화동,종로구,제1종일반주거,3,일반,14,11110,0.0,0,1374.948,681.199
5453836,0,5153.53,기타,2004.0,2018,904.4,명륜2가,종로구,제3종일반주거,3,일반,22,11110,0.0,0,1058.272,6030.336
123000,0,298.28,기타,1965.0,2018,231.5,명륜3가,종로구,제1종일반주거,3,일반,10,11110,0.0,0,412.364,531.317
380000,0,180.91,제2종근린생활,0.0,2018,445.0,창신동,종로구,준주거,3,일반,7,11110,0.0,0,2100.492,853.933
84000,0,46.28,제1종근린생활,1938.0,2018,79.3,창신동,종로구,일반상업,3,일반,10,11110,0.0,0,1815.039,1059.269
340000,0,255.71,제2종근린생활,1963.0,2018,104.8,창신동,종로구,일반상업,3,일반,21,11110,0.0,0,1329.631,3244.275
340000,0,255.71,제2종근린생활,1963.0,2018,104.8,창신동,종로구,일반상업,3,일반,21,11110,0.0,0,1329.631,3244.275
18000,0,39.36,업무,1997.0,2018,0.0,창신동,종로구,일반상업,3,집합,22,11110,0.0,0,457.317,inf
87500,0,218.96,제1종근린생활,1984.0,2018,110.5,창신동,종로구,제2종일반주거,3,일반,23,11110,0.0,0,399.616,791.855
15000,0,46.02,제2종근린생활,2013.0,2018,0.0,숭인동,종로구,일반상업,3,집합,13,11110,2.0,0,325.945,inf
24500,0,22.93,제1종근린생활,2005.0,2018,0.0,숭인동,종로구,일반상업,3,집합,13,11110,1.0,0,1068.469,inf
22500,0,82.12,제2종근린생활,1994.0,2018,0.0,숭인동,종로구,제2종일반주거,3,집합,15,11110,0.0,0,273.989,inf
534000,0,266.42,제2종근린생활,2002.0,2018,176.6,숭인동,종로구,일반상업,3,일반,19,11110,0.0,0,2004.354,3023.783
62500,0,195.38,제2종근린생활,1990.0,2018,0.0,구기동,종로구,제2종일반주거,3,집합,9,11110,3.0,0,319.889,inf
474479,0,1734.19,제2종근린생활,2001.0,2018,572.0,평창동,종로구,제2종일반주거,3,일반,14,11110,0.0,0,273.603,829.509
474479,0,1734.19,제2종근린생활,2001.0,2018,572.0,평창동,종로구,제2종일반주거,3,일반,14,11110,0.0,0,273.603,829.509
35000,0,68.84,제1종근린생활,2001.0,2018,0.0,평창동,종로구,제1종전용주거,3,집합,19,11110,0.0,0,508.425,inf
18000,0,49.97,제1종근린생활,1988.0,2018,0.0,부암동,종로구,제2종일반주거,3,집합,20,11110,2.0,0,360.216,inf
20700,0,42.9,제2종근린생활,2000.0,2018,0.0,무악동,종로구,제3종일반주거,3,집합,31,11110,2.0,0,482.517,inf
32800,0,80.25,제2종근린생활,1986.0,2018,0.0,적선동,종로구,일반상업,4,집합,16,11110,0.0,0,408.723,inf
206500,0,36.37,제2종근린생활,0.0,2018,113.8,필운동,종로구,제2종일반주거,4,일반,6,11110,0.0,0,5677.756,1814.587
206500,0,36.37,제2종근린생활,0.0,2018,113.8,필운동,종로구,제2종일반주거,4,일반,6,11110,0.0,0,5677.756,1814.587
9000,0,21.76,제1종근린생활,2016.0,2018,0.0,필운동,종로구,제2종일반주거,4,집합,27,11110,0.0,0,413.603,inf
60000,0,65.86,제2종근린생활,2010.0,2018,67.75,내자동,종로구,제3종일반주거,4,일반,19,11110,0.0,0,911.023,885.609
9200,0,13.75,제2종근린생활,2004.0,2018,0.0,내수동,종로구,준주거,4,집합,5,11110,0.0,0,669.091,inf
10800,0,25.73,판매,2004.0,2018,0.0,내수동,종로구,일반상업,4,집합,28,11110,0.0,0,419.743,inf
122300,0,33.92,제2종근린생활,1954.0,2018,40.5,신문로1가,종로구,일반상업,4,일반,2,11110,0.0,0,3605.542,3019.753
