거래금액,거래유형,건물면적,건물주용도,건축년도,년,대지면적,법정동,시군구,용도지역,월,유형,일,중개사소재지,지역코드,층,해제사유발생일,해제여부,구분
"740,000",중개거래,303.42,제2종근린생활,1974,2022,294.5,서교동,마포구,제2종일반주거,3,일반,3,서울 마포구,11440,,,,
"240,000",중개거래,53.25,제1종근린생활,2020,2022,,서교동,마포구,일반상업,3,집합,10,"서울 강남구, 서울 서초구",11440,1,,,
"925,000",중개거래,960.98,제2종근린생활,1970,2022,430.4,서교동,마포구,제2종일반주거,3,일반,16,서울 강남구,11440,,,,
"420,000",중개거래,243.36,제2종근린생활,1991,2022,144.1,동교동,마포구,제2종일반주거,3,일반,4,서울 마포구,11440,,,,
"31,000",중개거래,32.3,제2종근린생활,2018,2022,,동교동,마포구,제3종일반주거,3,집합,15,서울 마포구,11440,,,,
"377,000",중개거래,346.83,제2종근린생활,1993,2022,150.4,동교동,마포구,제2종일반주거,3,일반,17,서울 강남구,11440,,,,
"4,500",직거래,4.33,판매,2007,2022,,동교동,마포구,근린상업,3,집합,23,,11440,,,,
"3,500",직거래,3.75,판매,2007,2022,,동교동,마포구,근린상업,3,집합,23,,11440,,,,
"850,000",중개거래,601.66,제1종근린생활,2014,2022,260.2,합정동,마포구,제2종일반주거,3,일반,3,"서울 마포구, 서울 서초구",11440,,,,
"15,000",중개거래,33.63,제2종근린생활,2008,2022,,합정동,마포구,제2종일반주거,3,집합,29,서울 마포구,11440,,,,
"191,000",중개거래,194.46,제2종근린생활,2006,2022,103.8,망원동,마포구,제2종일반주거,3,일반,12,서울 강남구,11440,,,,
"64,121",직거래,76.96,제1종근린생활,2019,2022,,연남동,마포구,제2종일반주거,3,집합,14,,11440,1,,,
"12,979",직거래,54.57,제1종근린생활,2019,2022,,연남동,마포구,제2종일반주거,3,집합,14,,11440,,,,
"340,000",중개거래,381.84,제2종근린생활,1996,2022,183.1,연남동,마포구,제2종일반주거,3,일반,17,서울 강남구,11440,,,,
"542,000",중개거래,638.98,제2종근린생활,2018,2022,332.2,연남동,마포구,제2종일반주거,3,일반,18,서울 강남구,11440,,,,
