level_0,index,거래일,거래금액,전용면적,구주소,도로명주소,아파트,층,건축년도,법정동,구,환산가격,환산m2당가격,인구밀도,학원갯수,위경도,위도,경도,역거리,공원거리,대학거리,대형병원거리,전통시장거리,상권거리,투기지구,강남3구,마용성,노도강
12258,354527,2019-08-22,90000,84.95,장지동 835,충민로 151.0 0.0,송파파인타운2단지,11,2008.0,장지동,송파구,104595.548,1231.26,16754.666666666668,131.0,"{'lat': '37.4840354791372', 'lng': '127.131151942452'}",37.4840354791372,127.131151942452,0.7370265365815906,0.39748275242526115,3.9891758053465423,3.8806006031372005,0.8571687746962362,0.7090678289249445,1,1,0,0
12261,240009,2020-06-16,81500,84.958,동소문동5가 120,보문로38길 11.0 0.0,돈암동일하이빌,7,2006.0,동소문동5가,성북구,86521.42,1018.402,25449.0,13.0,"{'lat': '37.5916186082621', 'lng': '127.014554680858'}",37.5916186082621,127.014554680858,0.19753160896927055,0.6905346099085689,0.6688374203787907,1.170577863484421,0.12064861223489251,0.318023650793555,0,0,0,0
12264,205782,2019-12-13,74900,84.94,노량진동 324,만양로 26.0 0.0,건영(103동-106동),13,1997.0,노량진동,동작구,83197.528,979.486,19244.5,181.0,"{'lat': '37.5076867207542', 'lng': '126.94925781966'}",37.5076867207542,126.94925781966,0.5525414800427342,0.6714358096828833,0.5208346222676402,0.9945893641256864,0.5487347796335692,0.7400383292785212,1,0,0,0
12266,77183,2019-12-27,163000,84.81,옥수동 561,매봉길 15.0 0.0,래미안 옥수 리버젠,13,2012.0,옥수동,성동구,174475.97,2057.257,13561.0,60.0,"{'lat': '37.5451371536209', 'lng': '127.013714834954'}",37.5451371536209,127.013714834954,0.3740674771755965,0.6671347203548007,3.0814272406475203,3.1167424642234978,0.871638340071704,2.4595550807149262,1,0,1,0
12267,309875,2017-11-04,47200,84.923,녹번동 280-1,통일로 586.0 19.0,녹번JR아파트,11,2002.0,녹번동,은평구,54386.884,640.426,20762.0,65.0,"{'lat': '37.6000732146222', 'lng': '126.937911025241'}",37.6000732146222,126.937911025241,0.21226728161544622,2.198924499039329,2.192130301030939,4.208446073640867,0.6568882047407449,1.274750694418033,0,0,0,0
12268,265024,2019-12-28,44500,84.94,도봉동 30-1,마들로 859.0 19.0,한신,12,1995.0,도봉동,도봉구,48792.013,574.429,17458.0,42.0,"{'lat': '37.6857374077837', 'lng': '127.048060587395'}",37.6857374077837,127.048060587395,0.42924500993453674,0.4279692917541722,4.898596809464948,10.215850706894342,1.8250211010204653,3.643214803666904,0,0,0,1
12269,330923,2019-07-03,150000,84.94,방배동 2001,서초대로1길 34.0 0.0,방배2차현대홈타운,8,2001.0,방배동,서초구,173431.215,2041.809,18193.33333333333,420.0,"{'lat': '37.4901824020429', 'lng': '126.983902781945'}",37.4901824020429,126.983902781945,0.8945737035534781,3.123133869332954,1.5826181121804965,2.238451076698494,0.5336284832513495,0.5272119041327591,1,1,0,0
12270,152343,2017-05-16,54900,84.87,구로동 1267,새말로 93.0 0.0,신도림태영타운,9,2000.0,구로동,구로구,66823.361,787.361,29127.4,212.0,"{'lat': '37.506076648181', 'lng': '126.888628588877'}",37.506076648181,126.888628588877,0.3768811793720858,3.223948615806597,1.927258265438048,1.5776848188591723,1.7626601012682093,0.2857665119484534,0,0,0,0
12278,190811,2020-01-21,94000,84.81,문래동5가 67,선유로9나길 5.0 0.0,문래모아미래도,12,2017.0,문래동5가,영등포구,102058.538,1203.379,22021.0,6.0,"{'lat': '37.5170218003715', 'lng': '126.887043981913'}",37.5170218003715,126.887043981913,0.688025837496927,2.0906301869473145,2.5211015468694944,2.1555086949024798,0.7097957774515761,0.864389005914067,1,0,0,0
12279,51951,2021-07-03,110000,84.96,신정동 337,목동남로4길 6.0 23.0,목동우성2,13,2000.0,신정동,양천구,111265.009,1309.616,26869.0,865.0,"{'lat': '37.5077431079687', 'lng': '126.866510976521'}",37.5077431079687,126.866510976521,0.5211873621324001,0.21833184962755908,0.8738011410699169,2.3703783793411937,1.7045299228206325,1.7896951886046255,1,0,0,0
12281,25897,2018-07-14,69500,84.7,성산동 667,모래내로9길 6.0 0.0,월드컵아이파크(667),8,2009.0,성산동,마포구,80122.996,945.962,21669.0,102.0,"{'lat': '37.5675394820764', 'lng': '126.914495487603'}",37.5675394820764,126.914495487603,1.080045425660032,1.92964698632891,1.9092679898346705,2.399115012559537,1.2195752582460835,1.2698591252845375,1,0,1,0
12283,166718,2020-07-09,94900,84.96,신도림동 432-1,경인로 638.0 0.0,SKVIEW,22,2006.0,신도림동,구로구,101193.056,1191.067,24722.0,114.0,"{'lat': '37.5070050872767', 'lng': '126.886497534129'}",37.5070050872767,126.886497534129,0.4643820650306089,3.0448065767029684,1.794814293502554,1.652274154413423,1.8418083819409259,0.31038765279160485,0,0,0,0
12289,66663,2017-01-09,53000,84.33,하왕십리동 1058,난계로 73.0 0.0,극동미라주,12,2001.0,하왕십리동,성동구,65250.933,773.757,39198.5,71.0,"{'lat': '37.5584811461174', 'lng': '127.023300962442'}",37.5584811461174,127.023300962442,0.5097181780288176,0.1942618018712675,2.101865315651412,1.8287986461556434,0.8514920306506728,0.9452042077649656,1,0,1,0
12298,363697,2021-09-02,230000,84.9,신천동 17,올림픽로 435.0 0.0,파크리오,21,2008.0,신천동,송파구,231214.114,2723.37,9881.0,108.0,"{'lat': '37.5205366173754', 'lng': '127.10615089337'}",37.5205366173754,127.10615089337,0.20935528993862296,1.483007125595063,2.2808430896596827,0.5864637652880845,1.5119705185995802,0.7111434931270755,1,1,0,0
12300,111626,2022-04-03,133000,84.88,자양동 761,뚝섬로34길 9.0 0.0,자양2현대,3,1995.0,자양동,광진구,132109.468,1556.426,24348.0,207.0,"{'lat': '37.5341950903438', 'lng': '127.070623660109'}",37.5341950903438,127.070623660109,0.45455634468974315,1.9680911551326579,0.6614512677847586,0.71004998638394,0.3670066080941063,0.7155511871056154,0,0,0,0
12303,202495,2018-07-04,101500,84.951,흑석동 339,서달로 91.0 0.0,흑석한강센트레빌Ⅱ,11,2012.0,흑석동,동작구,118450.054,1394.334,19817.0,66.0,"{'lat': '37.5022759634365', 'lng': '126.958629091553'}",37.5022759634365,126.958629091553,0.8138489300617784,1.3550093277702073,0.5031792841284485,0.5506050832415164,1.2514462041587957,1.6095756819104223,1,0,0,0
12309,46628,2019-11-18,125000,84.76,목동 929,목동서로2길 22.0 0.0,목동청구한신아파트,12,1997.0,목동,양천구,139164.605,1641.867,32053.2,1056.0,"{'lat': '37.5414580717709', 'lng': '126.881654577667'}",37.5414580717709,126.881654577667,0.3377062523038693,0.3386600508464194,2.5540562868726093,0.7009965943996486,0.8468682940505647,1.5405857911879435,1,0,0,0
12320,254143,2017-01-01,31700,84.94,도봉동 30-1,마들로 859.0 19.0,한신,6,1995.0,도봉동,도봉구,37664.457,443.424,17458.0,42.0,"{'lat': '37.6857374077837', 'lng': '127.048060587395'}",37.6857374077837,127.048060587395,0.42924500993453674,0.4279692917541722,4.898596809464948,10.215850706894342,1.8250211010204653,3.643214803666904,0,0,0,1
12324,199012,2017-07-28,91000,84.79,흑석동 336,흑석한강로 27.0 0.0,흑석한강푸르지오,9,2012.0,흑석동,동작구,115538.004,1362.637,19817.0,66.0,"{'lat': '37.5032802126722', 'lng': '126.965617894482'}",37.5032802126722,126.965617894482,0.6332585646928631,0.8067706027940239,1.0518625838536746,0.6122859264420022,1.5648672281845482,1.641684713456785,1,0,0,0
12325,195633,2021-09-03,150000,84.69,당산동4가 30-1,당산로42길 16.0 0.0,당산현대5차,25,2000.0,당산동4가,영등포구,150045.432,1771.702,24459.0,32.0,"{'lat': '37.5296404475771', 'lng': '126.900812746942'}",37.5296404475771,126.900812746942,0.5426850110553637,1.4280950157269734,3.31907237417792,1.4765158325922176,0.8669865648992163,0.47395455432121425,1,0,0,0
12327,69814,2017-08-07,63000,84.71,금호동4가 800,독서당로 272.0 0.0,대우,8,2001.0,금호동4가,성동구,75209.291,887.844,17205.0,31.0,"{'lat': '37.5459699809305', 'lng': '127.01982172766'}",37.5459699809305,127.01982172766,0.4170455712713908,0.29403340259975286,2.545192940741502,2.615337744760313,0.3723911266653866,2.0331184160904643,1,0,1,0
12328,255122,2017-04-03,31600,84.94,도봉동 30-1,마들로 859.0 19.0,한신,6,1995.0,도봉동,도봉구,37494.834,441.427,17458.0,42.0,"{'lat': '37.6857374077837', 'lng': '127.048060587395'}",37.6857374077837,127.048060587395,0.42924500993453674,0.4279692917541722,4.898596809464948,10.215850706894342,1.8250211010204653,3.643214803666904,0,0,0,1
12329,48415,2020-06-09,100000,84.77,신정동 1279,목동동로12길 60.0 0.0,목동현대3차,3,1997.0,신정동,양천구,107755.487,1271.151,26869.0,865.0,"{'lat': '37.5203887008316', 'lng': '126.877235446867'}",37.5203887008316,126.877235446867,0.4913374638353992,1.5401056229354055,2.40445581203736,1.9552161335772107,0.08446306218369858,0.5588666916328869,1,0,0,0
12339,278597,2017-10-17,49500,84.77,하계동 354,동일로207길 186.0 0.0,학여울청구,6,1999.0,하계동,노원구,58770.788,693.297,30323.5,85.0,"{'lat': '37.636349632113', 'lng': '127.061339558817'}",37.636349632113,127.061339558817,0.4129399372311076,4.260782499721825,0.899294139942684,4.802308699340721,2.0497447746267308,0.7671921956106847,1,0,0,1
12343,398157,2022-05-13,98750,84.99,봉천동 1718,은천로 93.0 0.0,벽산블루밍,15,2005.0,봉천동,관악구,97507.17,1147.278,34802.0,429.0,"{'lat': '37.4892878706206', 'lng': '126.944767004216'}",37.4892878706206,126.944767004216,0.8108259345593564,2.842351743556894,2.688215923839843,2.4094288656746294,0.3371773619233403,1.1008773947255173,0,0,0,0
12344,313210,2018-09-13,59500,84.59,응암동 760,백련산로 38.0 0.0,백련산힐스테이트2차,8,2011.0,응암동,은평구,64696.398,764.823,34293.333333333336,173.0,"{'lat': '37.5908269199714', 'lng': '126.923546818296'}",37.5908269199714,126.923546818296,0.874581868485569,2.401509668283818,1.4711712272175472,3.521448738212768,0.5162976981698998,2.1623485870477217,0,0,0,0
12349,226291,2017-06-03,39000,84.99,정릉동 1020,북악산로 813.0 0.0,정릉우성아파트 101~105동,15,2000.0,정릉동,성북구,46595.084,548.242,18528.0,141.0,"{'lat': '37.600961561447', 'lng': '127.015703871408'}",37.600961561447,127.015703871408,0.2823777808438442,0.968988525360437,1.1805005289884938,1.553207040836522,0.31539669696735234,0.19271642712430748,0,0,0,0
12353,357763,2020-02-26,190000,84.99,잠실동 22,올림픽로 135.0 0.0,리센츠,30,2008.0,잠실동,송파구,209216.496,2461.66,21363.5,265.0,"{'lat': '37.5127510583527', 'lng': '127.088417185047'}",37.5127510583527,127.088417185047,0.23144237366044687,1.0855787193909108,3.925390459535898,2.2617693923919875,0.5881045166889989,0.6178399528321048,1,1,0,0
12354,142450,2020-02-16,66800,84.948,마곡동 717,양천로47길 94.0 0.0,마곡금호어울림,7,2005.0,마곡동,강서구,72748.471,856.388,12957.25,224.0,"{'lat': '37.5746295315883', 'lng': '126.837628899073'}",37.5746295315883,126.837628899073,0.7676756413424071,0.16619653428258413,2.8546569375291706,6.045982795196164,2.2590486240418217,1.6352871208897664,1,0,0,0
12355,46673,2019-11-23,124000,84.76,목동 929,목동서로2길 22.0 0.0,목동청구한신아파트,15,1997.0,목동,양천구,138051.288,1628.732,32053.2,1056.0,"{'lat': '37.5414580717709', 'lng': '126.881654577667'}",37.5414580717709,126.881654577667,0.3377062523038693,0.3386600508464194,2.5540562868726093,0.7009965943996486,0.8468682940505647,1.5405857911879435,1,0,0,0
12357,213007,2017-07-12,38300,84.8485,신내동 801,용마산로129가길 41.0 0.0,영풍마드레빌,9,2004.0,신내동,중랑구,43621.782,514.114,18585.5,169.0,"{'lat': '37.6055995046449', 'lng': '127.100139886031'}",37.6055995046449,127.100139886031,0.6930437944492995,0.810440028584774,2.185529618501246,4.4951117681250015,0.3725334991681239,2.891915446357693,0,0,0,0
12358,202990,2018-08-01,60000,84.6,대방동 505,여의대방로62길 23.0 0.0,우정,6,1999.0,대방동,동작구,69191.849,817.871,24734.0,158.0,"{'lat': '37.5142145692016', 'lng': '126.92970283408'}",37.5142145692016,126.92970283408,1.124655356213709,0.4530501811407676,2.375614324549309,2.832428251495513,1.074625871884812,0.8467250332048664,1,0,0,0
12361,385936,2017-04-05,44000,84.99,봉천동 1718,은천로 93.0 0.0,벽산블루밍,12,2005.0,봉천동,관악구,53136.817,625.213,34802.0,429.0,"{'lat': '37.4892878706206', 'lng': '126.944767004216'}",37.4892878706206,126.944767004216,0.8108259345593564,2.842351743556894,2.688215923839843,2.4094288656746294,0.3371773619233403,1.1008773947255173,0,0,0,0
12362,115593,2017-12-10,48500,84.991,이문동 425,천장산로11길 22.0 0.0,이문삼성래미안아파트,3,2001.0,이문동,동대문구,56081.929,659.857,24828.5,70.0,"{'lat': '37.6003489644361', 'lng': '127.056433366014'}",37.6003489644361,127.056433366014,0.7868057345784184,2.2320878294251547,0.2641058798070612,0.8477983324834741,0.6984088216294706,0.9480558690292904,1,0,0,0
12365,59383,2017-05-25,70000,84.94,서빙고동 296,서빙고로51길 68.0 14.0,금호베스트빌1,4,2002.0,서빙고동,용산구,88405.444,1040.799,4969.0,6.0,"{'lat': '37.5228580868465', 'lng': '126.991973730982'}",37.5228580868465,126.991973730982,0.4728611455395547,0.765087914689862,0.8992617886146267,2.6205698551950407,0.8757321385325468,1.0359119405387225,1,0,1,0
12371,181143,2017-05-25,62500,84.69,당산동4가 30-1,당산로42길 16.0 0.0,당산현대5차,5,2000.0,당산동4가,영등포구,78457.202,926.405,24459.0,32.0,"{'lat': '37.5296404475771', 'lng': '126.900812746942'}",37.5296404475771,126.900812746942,0.5426850110553637,1.4280950157269734,3.31907237417792,1.4765158325922176,0.8669865648992163,0.47395455432121425,1,0,0,0
12373,41436,2018-06-27,36500,84.78,목동 743-20,목동중앙본로5길 22.0 0.0,상진지오밸리나동,3,2006.0,목동,양천구,42165.18,497.348,32053.2,1056.0,"{'lat': '37.5389405312458', 'lng': '126.868080303784'}",37.5389405312458,126.868080303784,1.0740773993196528,0.8554506413565467,1.6374095164829394,1.6398090975731803,0.16718640271586196,0.784003125776088,1,0,0,0
12376,349943,2018-08-29,168000,84.99,잠실동 22,올림픽로 135.0 0.0,리센츠,22,2008.0,잠실동,송파구,195509.918,2300.387,21363.5,265.0,"{'lat': '37.5127510583527', 'lng': '127.088417185047'}",37.5127510583527,127.088417185047,0.23144237366044687,1.0855787193909108,3.925390459535898,2.2617693923919875,0.5881045166889989,0.6178399528321048,1,1,0,0
12383,153176,2017-06-05,43000,84.923,고척동 338,경인로47길 128.0 0.0,마젤란,4,2008.0,고척동,구로구,52058.337,613.006,23046.5,119.0,"{'lat': '37.5043033937635', 'lng': '126.86410600678'}",37.5043033937635,126.86410600678,1.0258151617590636,1.0547067639497878,0.598271559217747,2.2751702542229464,0.1306236458456135,0.9295355884973665,0,0,0,0
12387,214428,2018-01-22,28500,84.94,망우동 401-21,용마산로112가길 36.0 0.0,예성그린캐슬2차,3,2004.0,망우동,중랑구,32160.533,378.626,14433.0,64.0,"{'lat': '37.5971934845523', 'lng': '127.102612235938'}",37.5971934845523,127.102612235938,0.978692206236886,1.0485244915343437,1.3241856348254761,4.535621306638574,0.39273094993422114,2.1630083459181875,0,0,0,0
12388,142717,2020-03-20,69000,84.98,화곡동 1158,우현로 26.0 0.0,우장산에스케이뷰,2,2006.0,화곡동,강서구,75042.278,883.058,36250.125,342.0,"{'lat': '37.5481776604121', 'lng': '126.843036379253'}",37.5481776604121,126.843036379253,0.5959166869217336,0.6894572142037462,0.12936856272200808,4.041319873989359,0.5980007494185964,0.8639614658133884,1,0,0,0
12391,62181,2018-08-13,115000,84.88,이촌동 400,이촌로34길 29.0 0.0,현대한강,5,1997.0,이촌동,용산구,129147.03,1521.525,8088.0,44.0,"{'lat': '37.5233240369668', 'lng': '126.957576158124'}",37.5233240369668,126.957576158124,0.9517474891701242,2.2749529736619216,2.5501747893241062,1.8333797010141513,1.4313923087691391,0.9670760238313927,1,0,1,0
12394,66980,2017-02-28,93000,84.65,옥수동 560,독서당로40길 37.0 0.0,옥수어울림,12,2011.0,옥수동,성동구,114538.575,1353.084,13561.0,60.0,"{'lat': '37.542279937988', 'lng': '127.018140421956'}",37.542279937988,127.018140421956,0.17802239949769585,0.3056296706246201,2.8543711471189823,2.9843140821281757,0.7927539643383764,2.45344794397727,1,0,1,0
12395,222952,2021-04-22,69000,84.97,망우동 578,양원역로6가길 19.0 0.0,한진해모로,10,2007.0,망우동,중랑구,70985.491,835.418,14433.0,64.0,"{'lat': '37.6027792794232', 'lng': '127.11009498182'}",37.6027792794232,127.11009498182,0.4661554506203389,0.2553796542356408,2.1764505919487185,5.273135360224896,1.249134785264676,3.055794960886699,0,0,0,0
12397,7082,2019-09-29,96000,84.95,북가좌동 481,수색로 100.0 0.0,DMC래미안e편한세상,4,2012.0,북가좌동,서대문구,102275.422,1203.948,35457.5,128.0,"{'lat': '37.5726489857162', 'lng': '126.910550761779'}",37.5726489857162,126.910550761779,0.6348481595355501,1.1666393271291071,1.3918457522679666,2.911926328209772,0.48745367579612847,2.8298118013813984,0,0,0,0
12402,243996,2021-06-19,74000,84.99,정릉동 1020,북악산로 813.0 0.0,정릉우성아파트 101~105동,16,2000.0,정릉동,성북구,74743.7,879.441,18528.0,141.0,"{'lat': '37.600961561447', 'lng': '127.015703871408'}",37.600961561447,127.015703871408,0.2823777808438442,0.968988525360437,1.1805005289884938,1.553207040836522,0.31539669696735234,0.19271642712430748,0,0,0,0
12407,313654,2019-01-12,43900,84.618,구산동 547,서오릉로21길 47.0 0.0,갈현1단지e-편한세상,8,2004.0,구산동,은평구,47468.789,560.977,23525.0,74.0,"{'lat': '37.6118777632825', 'lng': '126.906203021872'}",37.6118777632825,126.906203021872,0.9764230999755928,0.9432042190589199,1.3396950595233963,6.303809782137234,0.8908286520022917,1.4068199939484924,0,0,0,0
12411,152793,2017-06-03,39000,84.42,신도림동 640,경인로66길 5.0 0.0,신성은하수,1,1997.0,신도림동,구로구,47215.701,559.295,24722.0,114.0,"{'lat': '37.5078312535253', 'lng': '126.887381527736'}",37.5078312535253,126.887381527736,0.3592172349375056,3.1325961778126237,1.905569321219593,1.7518500858455874,1.9401815221401746,0.19697918003013098,0,0,0,0
12412,379240,2020-02-22,82500,84.93,천호동 19-1,구천면로 366.0 0.0,우성,9,1985.0,천호동,강동구,89882.95,1058.318,31222.0,122.0,"{'lat': '37.5497684861221', 'lng': '127.138816135129'}",37.5497684861221,127.138816135129,0.4903841061514144,0.739984908664411,3.003049657718493,3.804537760938706,0.5353080157445431,0.4814400237140541,1,0,0,0
